Frequent Pairs
"frozenset({'size', 'system'})"
"frozenset({'space', 'small'})"
"frozenset({'system', 'small'})"
"frozenset({'term', 'small'})"
"frozenset({'small', 'training'})"
"frozenset({'university', 'small'})"
"frozenset({'values', 'small'})"
"frozenset({'weight', 'small'})"
"frozenset({'space', 'system'})"
"frozenset({'space', 'term'})"
"frozenset({'space', 'university'})"
"frozenset({'space', 'values'})"
"frozenset({'system', 'standard'})"
"frozenset({'system', 'step'})"
"frozenset({'task', 'system'})"
"frozenset({'system', 'term'})"
"frozenset({'test', 'system'})"
"frozenset({'system', 'theory'})"
"frozenset({'tion', 'system'})"
"frozenset({'system', 'training'})"
"frozenset({'unit', 'system'})"
"frozenset({'system', 'university'})"
"frozenset({'system', 'values'})"
"frozenset({'vector', 'system'})"
"frozenset({'system', 'weight'})"
"frozenset({'system', 'zero'})"
"frozenset({'term', 'university'})"
"frozenset({'values', 'term'})"
"frozenset({'tion', 'values'})"
"frozenset({'values', 'training'})"
"frozenset({'weight', 'training'})"
"frozenset({'values', 'university'})"
"frozenset({'weight', 'university'})"
"frozenset({'values', 'weight'})"
